text,label,need_amb,source,is_synthetic
Brief submersion - okay,drowning,0.0,(Synthetic),1.0
Monkey bite while traveling abroad,rabies,1.0,(Synthetic),1.0
Bee stung hand while swatting it away,bee_sting,0,(Synthetic),1
Choking on candy - distressed,choking,1.0,(Synthetic),1.0
Drowning victim - CPR ongoing,cpr,1.0,https://www.redcross.org,0.0
Touched frayed wire - small shock,electric_shock,0.0,(Synthetic),1.0
Scorpion sting - mild discomfort only,scorpion_sting,0.0,(Synthetic),1.0
Twisted ankle - mild sprain,fractures,0.0,(Synthetic),1.0
Hiker collapsed after desert trek - scorpion found in boot,scorpion_sting,1.0,https://www.cdc.gov,0.0
Fainted after blood draw - now alert and oriented,fainting,0.0,https://www.nhs.uk,0.0
Teen fainted during sports game - now alert,fainting,0.0,https://www.who.int,0.0
Multiple bee stings while mowing lawn,bee_sting,1,(Synthetic),1
Wasp sting near eye - eye swollen shut within minutes,bee_sting,1.0,(Synthetic),1.0
Man collapsed at gym - bystander performing chest compressions,cpr,1.0,https://www.redcross.org,0.0
Strong waves pulled swimmer away – yelling for help,drowning,1,(Synthetic),1
Child licked battery terminals - tongue burns,electric_shock,1.0,(Synthetic),1.0
Sudden sharp sting after sitting on outdoor bench,scorpion_sting,1,(Synthetic),1
Steam burn while cooking - reddened skin,burns,0.0,https://www.redcross.org,0.0
Non-venomous garden snake bite,snake_bite,0.0,(Synthetic),1.0
Fell from bike - deformed wrist,fractures,1.0,https://www.nhs.uk,0.0
Chemical burn from cleaning product – fingers tingling,burns,1,(Synthetic),1
"Baby choking on grape - lips turning blue, weak cough",choking,1.0,(Synthetic),1.0
Scorpion sting - mild pain only,scorpion_sting,0.0,(Synthetic),1.0
Child stung by scorpion hiding in pile of clothes,scorpion_sting,1,(Synthetic),1
Choking on hard candy - can't dislodge it,choking,1.0,(Synthetic),1.0
"Ice fishing accident - fell through ice, hypothermic",drowning,1.0,(Synthetic),1.0
Beekeeper with 50+ stings - vomiting and confusion,bee_sting,1.0,(Synthetic),1.0
Scorpion sting with localized pain only,scorpion_sting,0.0,(Synthetic),1.0
Fainted after vaccine - recovered quickly,fainting,0.0,https://www.who.int,0.0
Restaurant patron choking on large piece of meat,choking,1.0,(Synthetic),1.0
Swimmer got water in lungs,drowning,0.0,(Synthetic),1.0
Static shock from carpet,electric_shock,0.0,(Synthetic),1.0
Twisted leg falling down stairs – can’t stand,fractures,1,(Synthetic),1
Near-drowning in bathtub - alert after coughing,drowning,1.0,https://www.safekids.org,0.0
Oil splatter burn while cooking - second degree burns on face,burns,1.0,(Synthetic),1.0
Snake bite while camping - severe swelling and nausea,snake_bite,1.0,(Synthetic),1.0
Child slipped into hot tub – not breathing,drowning,1,(Synthetic),1
Sea snake bite while fishing - difficulty breathing,snake_bite,1.0,(Synthetic),1.0
Bat flew into face at night - scratch near eye,rabies,1.0,(Synthetic),1.0
Felt faint after long flight,fainting,0.0,(Synthetic),1.0
Bitten on ankle by skunk near garbage bins,rabies,1,(Synthetic),1
Scorpion sting - pain fading,scorpion_sting,0.0,(Synthetic),1.0
Zipper cut on finger,wounds,0.0,(Synthetic),1.0
Small shock from laptop charger - startled,electric_shock,0.0,(Synthetic),1.0
Child inhaled pool water - coughing,drowning,0.0,(Synthetic),1.0
Touched old battery terminals,electric_shock,0.0,(Synthetic),1.0
Honeybee - mild,bee_sting,0.0,https://www.cdc.gov,0.0
Fainted in heat - recovered,fainting,0.0,https://www.who.int,0.0
Infant choking on small candy - weak cough,choking,1.0,(Synthetic),1.0
Scorpion sting during bathroom visit at night,scorpion_sting,1,(Synthetic),1
Cobra spit in eyes - intense pain and temporary blindness,snake_bite,1.0,(Synthetic),1.0
Skateboarder fell - open fracture of radius visible,fractures,1.0,(Synthetic),1.0
"Unresponsive newborn - turning blue, mother performing rescue breaths",cpr,1.0,https://www.redcross.org,0.0
Person inhaling water after diving accident,drowning,1,(Synthetic),1
A student fainted during an exam after not eating all day. She was conscious again within seconds.,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
Hiker bitten by rattlesnake - severe swelling and nausea,snake_bite,1.0,https://www.cdc.gov,0.0
Kitchen knife slip - shallow finger cut,wounds,0.0,(Synthetic),1.0
Rescued from lake – coughing water and semi-conscious,drowning,1,(Synthetic),1
Hit head on sharp edge of table – bleeding heavily,wounds,1,(Synthetic),1
Near-drowning - coughing up blood,drowning,1.0,(Synthetic),1.0
Single bee sting - normal response,bee_sting,0.0,(Synthetic),1.0
Pet scratch - no concern,rabies,0.0,(Synthetic),1.0
Hot tea poured accidentally on arm – red patches,burns,0,(Synthetic),1
"Baby choking on small candy - weak cough, face turning pale",choking,1.0,(Synthetic),1.0
Garter snake bite while gardening - no symptoms,snake_bite,0.0,https://www.gardeningknowhow.com,0.0
Snake bite in backyard garden – immediate pain,snake_bite,1,(Synthetic),1
Garter snake bite - no concern,snake_bite,0.0,(Synthetic),1.0
Multiple bee stings - allergic reaction developing,bee_sting,1.0,https://www.cdc.gov,0.0
Sunburn after beach day - red shoulders painful to touch,burns,0.0,(Synthetic),1.0
Teenager fainted during vaccination - seizure-like activity observed,fainting,1.0,(Synthetic),1.0
Small electric shock - no burns,electric_shock,0.0,(Synthetic),1.0
"A woman fainted in the queue and regained consciousness in under a minute. She seemed okay afterward, so no ambulance was called.",fainting,0.0,https://my.clevelandclinic.org/health/diseases/17728-syncope-fainting,0.0
Bitten while separating fighting dogs on street,rabies,1,(Synthetic),1
Landscaper stung by swarm - over 30 visible stings,bee_sting,1.0,(Synthetic),1.0
Fainted after vaccine - now alert,fainting,0.0,https://www.who.int,0.0
She SCREAMED after falling – arm looks messed up,fractures,1,(Synthetic),1
Bathtub drowning attempt - unresponsive with agonal breathing,drowning,1.0,(Synthetic),1.0
Fall from 3rd story window - multiple compound fractures,fractures,1.0,(Synthetic),1.0
Child bit into charging cable - tongue burns,electric_shock,1.0,(Synthetic),1.0
Teenager choked on hot dog at picnic - unable to speak or cough,choking,1.0,(Synthetic),1.0
Vaccinated pet dog bite,rabies,0.0,(Synthetic),1.0
She tripped and landed HARD – wrist looks bent!,fractures,1,(Synthetic),1
Sunburn - red shoulders,burns,0.0,https://www.redcross.org,0.0
Girl inhaled pool water – having trouble breathing,drowning,1,(Synthetic),1
Fell from tree - leg deformed,fractures,1.0,https://www.nhs.uk,0.0
Steam burn while cooking - red skin,burns,0.0,https://www.redcross.org,0.0
Unresponsive newborn - turning blue,cpr,1.0,https://www.redcross.org,0.0
Snake bite while hiking - severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
Child swallowed bath water - mild coughing,drowning,0.0,(Synthetic),1.0
Child stuck fork in outlet - burn marks on hand,electric_shock,1.0,(Synthetic),1.0
Single wasp sting - localized swelling,bee_sting,0.0,https://www.cdc.gov,0.0
Child swallowed pool water - coughing but responsive,drowning,0.0,https://www.safekids.org,0.0
Unknown bite source after sleeping in open camp,rabies,1,(Synthetic),1
Snake lunged from under stairs and bit shin,snake_bite,1,(Synthetic),1
"Garter snake bite while gardening - minor puncture, no symptoms",snake_bite,0.0,https://www.gardeningknowhow.com,0.0
Man collapsed at bus stop - gasping for air,cpr,1.0,(Synthetic),1.0
Stung on hand by small black scorpion near trash pile,scorpion_sting,1,(Synthetic),1
Sunburn - shoulders red,burns,0.0,https://www.redcross.org,0.0
Felt two sharp punctures on ankle while walking in field,snake_bite,1,(Synthetic),1
Electrical burn - internal tissue damage suspected,burns,1.0,(Synthetic),1.0
Small scorpion sting - mild pain,scorpion_sting,0.0,(Synthetic),1.0
"Child pulled from pool - not breathing, lips blue",drowning,1.0,(Synthetic),1.0
Water snake bite - fine,snake_bite,0.0,(Synthetic),1.0
Worker shocked by industrial equipment - burns on hands and chest,electric_shock,1.0,(Synthetic),1.0
"Electrician got shocked by panel - burn marks on hands, complaining of chest pain",electric_shock,1.0,(Synthetic),1.0
Bat bite discovered in morning,rabies,1.0,(Synthetic),1.0
Small scorpion sting - pain fading,scorpion_sting,0.0,(Synthetic),1.0
Scorpion sting - local pain,scorpion_sting,0.0,(Synthetic),1.0
Child stung by bee while playing near flowers,bee_sting,0,(Synthetic),1
Hot oil spilled on arm while deep frying,burns,1,(Synthetic),1
"Gardener stung on hand - localized redness, no allergic reaction",bee_sting,0.0,https://www.nhs.uk,0.0
Sliced leg open while hiking through thorny bushes,wounds,1,(Synthetic),1
Water snake bite while fishing - minor puncture marks,snake_bite,0.0,(Synthetic),1.0
Rabbit scratch - minimal,rabies,0.0,(Synthetic),1.0
Small garden snake bite - no reaction,snake_bite,0.0,(Synthetic),1.0
Mild scorpion sting - pain localized to area,scorpion_sting,0.0,(Synthetic),1.0
Bee sting near eye during picnic – swelling began immediately,bee_sting,1,(Synthetic),1
Elderly woman in nursing home found unresponsive - staff initiating CPR,cpr,1.0,(Synthetic),1.0
"Fell from ladder - deformed femur, bone visible",fractures,1.0,https://www.nhs.uk,0.0
GYM MEMBER COLLAPSED SUDDENLY - NO PULSE DETECTED!,cpr,1.0,(Synthetic),1.0
Unresponsive - CPR ongoing,cpr,1.0,https://www.redcross.org,0.0
Static shock from metal railing - no injury,electric_shock,0.0,https://www.physicsclassroom.com,0.0
Grandmother choking on pill - can't make any sound,choking,1.0,(Synthetic),1.0
Rattlesnake bite while hiking - severe swelling within minutes,snake_bite,1.0,(Synthetic),1.0
Elderly hip fracture after minor fall - unable to bear weight,fractures,1.0,https://www.nhs.uk,0.0
CHEMICAL BURN FROM ACID SPLASH - SKIN PEELING FROM ARM!,burns,1.0,(Synthetic),1.0
Sting near eye while collecting firewood,scorpion_sting,1,(Synthetic),1
Industrial capacitor discharge - cardiac arrhythmia present,electric_shock,1.0,(Synthetic),1.0
Leg twisted skiing – can't get up!!!,fractures,1,(Synthetic),1
Elderly collapsed - gasping for air,cpr,1.0,(Synthetic),1.0
CHILD BIT INTO POWER STRIP - SEVERE BURNS TO MOUTH!,electric_shock,1.0,(Synthetic),1.0
Bat flew into bedroom at night and scratched my shoulder,rabies,1,(Synthetic),1
Glass shard wound - bleeding moderately,wounds,1.0,https://www.redcross.org,0.0
Possible hairline fracture - minimal swelling,fractures,0.0,(Synthetic),1.0
Black snake bite - paralysis starting,snake_bite,1.0,(Synthetic),1.0
Multiple wasp stings on child - vomiting and hives developing,bee_sting,1.0,(Synthetic),1.0
Mild scorpion sting - ice helping pain,scorpion_sting,0.0,(Synthetic),1.0
Man collapsed at gym - no pulse detected,cpr,1.0,(Synthetic),1.0
Bee crawled into shoe – sting on ankle,bee_sting,1,(Synthetic),1
Choking on nut - panicking,choking,1.0,(Synthetic),1.0
Felt sudden sting under shoe – saw small scorpion crawl away,scorpion_sting,1,(Synthetic),1
Scorpion sting - child calmed after ice pack,scorpion_sting,0.0,(Synthetic),1.0
Child swallowed pool water - coughing,drowning,0.0,(Synthetic),1.0
Honeybee sting - normal reaction,bee_sting,0.0,https://www.cdc.gov,0.0
Scorpion sting - mild discomfort,scorpion_sting,0.0,(Synthetic),1.0
Fell from tree - leg deformed at odd angle,fractures,1.0,https://www.nhs.uk,0.0
Person sank underwater after jumping from boat,drowning,1,(Synthetic),1
Child swallowed bathwater - coughing but alert,drowning,0.0,https://www.parents.com,0.0
Child found playing with dead bat - small scratch on hand,rabies,1.0,(Synthetic),1.0
Snake in firewood pile bit hand,snake_bite,1,(Synthetic),1
Pet hamster nibbled finger - no break in skin,rabies,0.0,(Synthetic),1.0
Stung on finger while picking up firewood,scorpion_sting,1,(Synthetic),1
Steam burn in industrial accident - full thickness burns,burns,1.0,(Synthetic),1.0
Baby fell into bathtub – not moving,drowning,1,(Synthetic),1
A man working on home wiring was electrocuted and went unconscious. His partner called emergency right away.,electric_shock,1.0,https://www.nhs.uk/conditions/electric-shock/,0.0
Teen fainted after vaccination - now alert,fainting,0.0,https://www.who.int,0.0
Coughed after drinking water fast,drowning,0.0,(Synthetic),1.0
Stung while putting on shoes left outside,scorpion_sting,1,(Synthetic),1
Water in nose from splash,drowning,0.0,(Synthetic),1.0
A toddler bit an electric cable and suffered burns to the mouth. Parents turned off power and rushed for help.,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
Hot water spill - first-degree burn on arm,burns,0.0,https://www.redcross.org,0.0
Snake handler bitten - neurotoxic symptoms developing rapidly,snake_bite,1.0,https://www.reptilesmagazine.com,0.0
Single honeybee sting - normal local swelling,bee_sting,0.0,(Synthetic),1.0
Brief muscle spasms after minor shock,electric_shock,0.0,(Synthetic),1.0
Kayaker capsized in cold water - hypothermic and confused,drowning,1.0,https://www.redcross.org,0.0
Scorpion sting while walking barefoot indoors,scorpion_sting,1,(Synthetic),1
Baby not breathing - turning blue,cpr,1.0,(Synthetic),1.0
Small electric burn from outlet - minor skin damage,electric_shock,0.0,(Synthetic),1.0
Splinter - removed,wounds,0.0,https://www.redcross.org,0.0
"A man passed out in a crowded subway. On recovery, he was pale and dizzy. Passengers kept him lying down until help arrived.",fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
Jogger collapsed - agonal breathing observed,cpr,1.0,(Synthetic),1.0
A man collapsed while jogging in the park. He wasn’t breathing and had no pulse. A passerby started CPR until paramedics arrived.,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
Hamster - no bite,rabies,0.0,(Synthetic),1.0
Hamster bite - no risk,rabies,0.0,(Synthetic),1.0
Scorpion - mild pain,scorpion_sting,0.0,(Synthetic),1.0
"Fell from bike - arm bent at unnatural angle, bone possibly broken",fractures,1.0,https://www.nhs.uk,0.0
Minor appliance shock - tingling sensation,electric_shock,0.0,(Synthetic),1.0
"Worker collapsed in factory - no pulse, coworkers initiating chest compressions",cpr,1.0,(Synthetic),1.0
Water snake - fine,snake_bite,0.0,(Synthetic),1.0
An elderly man fainted at home and was found unresponsive by his wife. She started chest compressions and called for help.,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
Static - nothing,electric_shock,0.0,(Synthetic),1.0
Choking on piece of meat - unable to speak or cough,choking,1.0,(Synthetic),1.0
Child went underwater briefly - scared but fine,drowning,0.0,(Synthetic),1.0
DESERT HIKER STUNG BY DEATHSTALKER SCORPION - MUSCLE SPASMS AND VOMITING!,scorpion_sting,1.0,https://www.poison.org,0.0
Pet hamster nibble - no broken skin,rabies,0.0,(Synthetic),1.0
Small static shock from metal railing,electric_shock,0.0,(Synthetic),1.0
I THINK HIS ARM IS BROKEN!!! Please help!,fractures,1,(Synthetic),1
Bat contact during sleep - unknown if bite occurred,rabies,1.0,(Synthetic),1.0
Dog bite - puncture wounds bleeding heavily,wounds,1.0,(Synthetic),1.0
Lightning strike - irregular heartbeat,electric_shock,1.0,(Synthetic),1.0
Water snake bite - no concern,snake_bite,0.0,(Synthetic),1.0
Twisted ankle from misstep - swelling,fractures,0.0,(Synthetic),1.0
Infected bite from feral cat acting strangely,rabies,1,(Synthetic),1
Industrial accident - crushed pelvis,fractures,1.0,(Synthetic),1.0
Child bitten on hand while reaching into bush,snake_bite,1,(Synthetic),1
Bark scorpion sting - uncontrollable eye movements,scorpion_sting,1.0,(Synthetic),1.0
A restaurant guest choked on food and couldn’t speak. Staff followed choking protocol and called an ambulance.,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
"Choking on piece of steak - can't speak, panicking",choking,1.0,(Synthetic),1.0
Animal bite after strange barking and circling behavior,rabies,1,(Synthetic),1
Animal bite from untagged dog near border village,rabies,1,(Synthetic),1
"Baby choking on small battery - lips turning blue, weak gasps",choking,1.0,(Synthetic),1.0
Grease fire burns - second degree on 15% body surface,burns,1.0,(Synthetic),1.0
Molten metal splash - third degree burns on arm,burns,1.0,(Synthetic),1.0
Non-venomous scorpion sting,scorpion_sting,0.0,(Synthetic),1.0
"Man collapsed at gym - no pulse, CPR in progress",cpr,1.0,https://www.redcross.org,0.0
Elderly woman fainted in church - awake but confused,fainting,0.0,https://www.nhs.uk,0.0
